timestamp|action|client_ip|path|body_detail
2024/01/24 08:22:41|request|172.20.100.49|/backhaul_mesh/GETSerialNumberbackhaulmesh|{'Mesh_no': '1', 'DSN': 'HWTC0E22F3ABdd'}
2024/01/24 08:27:40|request|172.20.100.49|/backhaul_mesh/GETSerialNumberbackhaulmesh|{'Mesh_no': '1', 'DSN': 'HWTC0E22F3ABdd'}
2024/01/24 08:29:23|request|172.20.100.49|/backhaul_mesh/GETSerialNumberbackhaulmesh|{'Mesh_no': '1', 'DSN': 'HWTC0E22F3ABdd'}
2024/01/24 08:30:22|request|172.20.100.49|/backhaul_mesh/GETSerialNumberbackhaulmesh|{'Mesh_no': '1', 'DSN': 'HWTC0E22F3ABdd'}
2024/01/24 08:31:04|request|172.20.100.49|/backhaul_mesh/GETSerialNumberbackhaulmesh|{'Mesh_no': '1', 'DSN': 'HWTC0E22F3ABdd'}
2024/01/24 08:50:19|request|172.20.100.49|/backhaul_mesh/GETSerialNumberbackhaulmesh|{'Mesh_no': '1', 'DSN': 'HWTC0E22F3ABdd'}
2024/01/24 08:51:03|request|172.20.100.49|/backhaul_mesh/GETSerialNumberbackhaulmesh|{'Mesh_no': '1', 'DSN': 'HWTC0E22F3ABdd'}
2024/01/24 08:51:05|response|172.20.100.49|/backhaul_mesh/GETSerialNumberbackhaulmesh|{'code': 0, 'msg': 'GETSerialNumberbackhaulmesh(x)', 'Value': None}
2024/01/24 08:51:17|request|172.20.100.49|/backhaul_mesh/GETSerialNumberbackhaulmesh|{'Mesh_no': '1', 'DSN': 'HWTC0E22F3ABdd'}
2024/01/24 08:51:19|response|172.20.100.49|/backhaul_mesh/GETSerialNumberbackhaulmesh|{'code': 0, 'msg': 'GETSerialNumberbackhaulmesh(x)', 'Value': None}
2024/01/24 08:51:22|request|172.20.100.49|/backhaul_mesh/GETSerialNumberbackhaulmesh|{'Mesh_no': '1', 'DSN': 'HWTC0E22F3ABdd'}
2024/01/24 08:51:24|response|172.20.100.49|/backhaul_mesh/GETSerialNumberbackhaulmesh|{'code': 0, 'msg': 'GETSerialNumberbackhaulmesh(x)', 'Value': None}
2024/01/24 08:51:30|request|172.20.100.49|/backhaul_mesh/GETSerialNumberbackhaulmesh|{'Mesh_no': '2', 'DSN': 'HWTC0E22F3ABdd'}
2024/01/24 08:51:32|response|172.20.100.49|/backhaul_mesh/GETSerialNumberbackhaulmesh|{'code': 0, 'msg': 'GETSerialNumberbackhaulmesh(x)', 'Value': None}
2024/01/24 08:51:36|request|172.20.100.49|/backhaul_mesh/GETSerialNumberbackhaulmesh|{'Mesh_no': '2', 'DSN': 'HWTC0E22F3ABdd'}
2024/01/24 08:51:38|response|172.20.100.49|/backhaul_mesh/GETSerialNumberbackhaulmesh|{'code': 0, 'msg': 'GETSerialNumberbackhaulmesh(x)', 'Value': None}
2024/01/24 08:51:45|request|172.20.100.49|/backhaul_mesh/GETSerialNumberbackhaulmesh|{'Mesh_no': '2', 'DSN': 'HWTC0E22F3ABdd'}
2024/01/24 08:51:47|response|172.20.100.49|/backhaul_mesh/GETSerialNumberbackhaulmesh|{'code': 0, 'msg': 'GETSerialNumberbackhaulmesh(x)', 'Value': None}
2024/01/24 08:52:19|request|172.20.100.49|/backhaul_mesh/GETSerialNumberbackhaulmesh|{'Mesh_no': '2', 'DSN': 'HWTC0E22F3ABdd'}
2024/01/24 08:52:21|response|172.20.100.49|/backhaul_mesh/GETSerialNumberbackhaulmesh|{'code': 0, 'msg': 'GETSerialNumberbackhaulmesh(x)', 'Value': None}
2024/01/24 08:52:37|request|172.20.100.49|/backhaul_mesh/GETSerialNumberbackhaulmesh|{}
2024/01/24 08:52:37|response|172.20.100.49|/backhaul_mesh/GETSerialNumberbackhaulmesh|{'code': 0, 'msg': 'Error', 'Value': 'Request Body empty'}
2024/01/24 08:53:33|request|172.20.100.49|/backhaul_mesh/GETSerialNumberbackhaulmesh|{'Mesh_no': '2', 'DSN': 'HWTC0E22F3ABdd'}
2024/01/24 08:53:35|response|172.20.100.49|/backhaul_mesh/GETSerialNumberbackhaulmesh|{'code': 0, 'msg': 'GETSerialNumberbackhaulmesh(x)', 'Value': None}
2024/01/24 08:54:15|request|172.20.100.49|/backhaul_mesh/GETSerialNumberbackhaulmesh|{'Mesh_no': '2', 'DSN': 'HWTC0E22F3ABdd'}
2024/01/24 08:54:17|response|172.20.100.49|/backhaul_mesh/GETSerialNumberbackhaulmesh|{'code': 0, 'msg': 'GETSerialNumberbackhaulmesh(x)', 'Value': None}
2024/01/24 10:37:01|response|GET|172.20.100.49|/backhaul_mesh/GETSerialNumberbackhaulmesh|{'code': 0, 'msg': 'GETSerialNumberbackhaulmesh(x)', 'Value': [{'oid': 'InternetGatewayDevice.X_TRUE_EasyMesh.NetworkTopology.Agent.3.Backhaul.MediaType', 'value': 'ErrorCode:3519005'}, {'oid': 'InternetGatewayDevice.X_TRUE_EasyMesh.NetworkTopology.Agent.1.SerialNumber', 'value': 'ErrorCode:3519005'}, {'oid': 'InternetGatewayDevice.X_TRUE_EasyMesh.NetworkTopology.Agent.3.Backhaul.PHYRate', 'value': 'ErrorCode:3519005'}, {'oid': 'InternetGatewayDevice.X_TRUE_EasyMesh.NetworkTopology.Agent.2.SerialNumber', 'value': 'ErrorCode:3519005'}, {'oid': 'InternetGatewayDevice.X_TRUE_EasyMesh.NetworkTopology.Agent.1.Backhaul.SignalStrength', 'value': '0'}, {'oid': 'InternetGatewayDevice.X_TRUE_EasyMesh.NetworkTopology.Agent.2.Backhaul.MediaType', 'value': 'IEEE 802.11ax'}, {'oid': 'InternetGatewayDevice.X_TRUE_EasyMesh.NetworkTopology.Agent.3.SerialNumber', 'value': 'ErrorCode:3519005'}, {'oid': 'InternetGatewayDevice.X_TRUE_EasyMesh.NetworkTopology.Agent.1.Backhaul.MediaType', 'value': ''}, {'oid': 'InternetGatewayDevice.X_TRUE_EasyMesh.NetworkTopology.Agent.2.Backhaul.SignalStrength', 'value': '-58'}, {'oid': 'InternetGatewayDevice.X_TRUE_EasyMesh.NetworkTopology.Agent.4.SerialNumber', 'value': 'ErrorCode:3519005'}, {'oid': 'InternetGatewayDevice.X_TRUE_EasyMesh.NetworkTopology.Agent.4.Backhaul.MediaType', 'value': 'ErrorCode:3519005'}, {'oid': 'InternetGatewayDevice.X_TRUE_EasyMesh.NetworkTopology.Agent.4.Backhaul.SignalStrength', 'value': 'ErrorCode:3519005'}, {'oid': 'InternetGatewayDevice.X_TRUE_EasyMesh.NetworkTopology.Agent.1.Backhaul.PHYRate', 'value': '0'}, {'oid': 'InternetGatewayDevice.X_TRUE_EasyMesh.NetworkTopology.Agent.2.ModelName', 'value': 'ErrorCode:3519005'}, {'oid': 'InternetGatewayDevice.X_TRUE_EasyMesh.NetworkTopology.Agent.4.Backhaul.PHYRate', 'value': 'ErrorCode:3519005'}, {'oid': 'InternetGatewayDevice.X_TRUE_EasyMesh.NetworkTopology.Agent.1.ModelName', 'value': 'ErrorCode:3519005'}, {'oid': 'InternetGatewayDevice.WANDevice.1.X_TRUE_WANPONInterfaceConfig.TransceiverTemperature', 'value': '55'}, {'oid': 'InternetGatewayDevice.X_TRUE_EasyMesh.NetworkTopology.Agent.4.ModelName', 'value': 'ErrorCode:3519005'}, {'oid': 'InternetGatewayDevice.X_TRUE_EasyMesh.NetworkTopology.Agent.3.Backhaul.SignalStrength', 'value': 'ErrorCode:3519005'}, {'oid': 'InternetGatewayDevice.X_TRUE_EasyMesh.NetworkTopology.Agent.2.Backhaul.PHYRate', 'value': '720'}, {'oid': 'InternetGatewayDevice.DeviceInfo.ModelName', 'value': 'T623'}, {'oid': 'InternetGatewayDevice.DeviceInfo.SoftwareVersion', 'value': 'V5R021C10S185'}, {'oid': 'InternetGatewayDevice.X_TRUE_EasyMesh.NetworkTopology.Agent.3.ModelName', 'value': 'ErrorCode:3519005'}]}
2024/01/24 10:37:19|request|GET|172.20.100.49|/backhaul_mesh/GETSerialNumberbackhaulmesh|{'Mesh_no': '1', 'DSN': 'HWTC06CE4CAA'}
2024/01/24 10:37:23|response|GET|172.20.100.49|/backhaul_mesh/GETSerialNumberbackhaulmesh|{'code': 0, 'msg': 'GETSerialNumberbackhaulmesh(x)', 'Value': [{'oid': 'InternetGatewayDevice.X_TRUE_EasyMesh.NetworkTopology.Agent.3.Backhaul.MediaType', 'value': 'ErrorCode:3519005'}, {'oid': 'InternetGatewayDevice.X_TRUE_EasyMesh.NetworkTopology.Agent.1.SerialNumber', 'value': 'ErrorCode:3519005'}, {'oid': 'InternetGatewayDevice.X_TRUE_EasyMesh.NetworkTopology.Agent.3.Backhaul.PHYRate', 'value': 'ErrorCode:3519005'}, {'oid': 'InternetGatewayDevice.X_TRUE_EasyMesh.NetworkTopology.Agent.2.SerialNumber', 'value': 'ErrorCode:3519005'}, {'oid': 'InternetGatewayDevice.X_TRUE_EasyMesh.NetworkTopology.Agent.1.Backhaul.SignalStrength', 'value': '0'}, {'oid': 'InternetGatewayDevice.X_TRUE_EasyMesh.NetworkTopology.Agent.2.Backhaul.MediaType', 'value': 'IEEE 802.11ax'}, {'oid': 'InternetGatewayDevice.X_TRUE_EasyMesh.NetworkTopology.Agent.3.SerialNumber', 'value': 'ErrorCode:3519005'}, {'oid': 'InternetGatewayDevice.X_TRUE_EasyMesh.NetworkTopology.Agent.1.Backhaul.MediaType', 'value': ''}, {'oid': 'InternetGatewayDevice.X_TRUE_EasyMesh.NetworkTopology.Agent.2.Backhaul.SignalStrength', 'value': '-58'}, {'oid': 'InternetGatewayDevice.X_TRUE_EasyMesh.NetworkTopology.Agent.4.SerialNumber', 'value': 'ErrorCode:3519005'}, {'oid': 'InternetGatewayDevice.X_TRUE_EasyMesh.NetworkTopology.Agent.4.Backhaul.MediaType', 'value': 'ErrorCode:3519005'}, {'oid': 'InternetGatewayDevice.X_TRUE_EasyMesh.NetworkTopology.Agent.4.Backhaul.SignalStrength', 'value': 'ErrorCode:3519005'}, {'oid': 'InternetGatewayDevice.X_TRUE_EasyMesh.NetworkTopology.Agent.1.Backhaul.PHYRate', 'value': '0'}, {'oid': 'InternetGatewayDevice.X_TRUE_EasyMesh.NetworkTopology.Agent.2.ModelName', 'value': 'ErrorCode:3519005'}, {'oid': 'InternetGatewayDevice.X_TRUE_EasyMesh.NetworkTopology.Agent.4.Backhaul.PHYRate', 'value': 'ErrorCode:3519005'}, {'oid': 'InternetGatewayDevice.X_TRUE_EasyMesh.NetworkTopology.Agent.1.ModelName', 'value': 'ErrorCode:3519005'}, {'oid': 'InternetGatewayDevice.WANDevice.1.X_TRUE_WANPONInterfaceConfig.TransceiverTemperature', 'value': '55'}, {'oid': 'InternetGatewayDevice.X_TRUE_EasyMesh.NetworkTopology.Agent.4.ModelName', 'value': 'ErrorCode:3519005'}, {'oid': 'InternetGatewayDevice.X_TRUE_EasyMesh.NetworkTopology.Agent.3.Backhaul.SignalStrength', 'value': 'ErrorCode:3519005'}, {'oid': 'InternetGatewayDevice.X_TRUE_EasyMesh.NetworkTopology.Agent.2.Backhaul.PHYRate', 'value': '720'}, {'oid': 'InternetGatewayDevice.DeviceInfo.ModelName', 'value': 'T623'}, {'oid': 'InternetGatewayDevice.DeviceInfo.SoftwareVersion', 'value': 'V5R021C10S185'}, {'oid': 'InternetGatewayDevice.X_TRUE_EasyMesh.NetworkTopology.Agent.3.ModelName', 'value': 'ErrorCode:3519005'}]}
2024/01/24 10:37:54|request|GET|172.20.100.49|/backhaul_mesh/GETSerialNumberbackhaulmesh|{'Mesh_no': '1', 'DSN': 'HWTC06CE4CAA'}
2024/01/24 10:37:58|response|GET|172.20.100.49|/backhaul_mesh/GETSerialNumberbackhaulmesh|{'code': 0, 'msg': 'GETSerialNumberbackhaulmesh(x)', 'Value': [{'oid': 'InternetGatewayDevice.X_TRUE_EasyMesh.NetworkTopology.Agent.3.Backhaul.MediaType', 'value': 'ErrorCode:3519005'}, {'oid': 'InternetGatewayDevice.X_TRUE_EasyMesh.NetworkTopology.Agent.1.SerialNumber', 'value': 'ErrorCode:3519005'}, {'oid': 'InternetGatewayDevice.X_TRUE_EasyMesh.NetworkTopology.Agent.3.Backhaul.PHYRate', 'value': 'ErrorCode:3519005'}, {'oid': 'InternetGatewayDevice.X_TRUE_EasyMesh.NetworkTopology.Agent.2.SerialNumber', 'value': 'ErrorCode:3519005'}, {'oid': 'InternetGatewayDevice.X_TRUE_EasyMesh.NetworkTopology.Agent.1.Backhaul.SignalStrength', 'value': '0'}, {'oid': 'InternetGatewayDevice.X_TRUE_EasyMesh.NetworkTopology.Agent.2.Backhaul.MediaType', 'value': 'IEEE 802.11ax'}, {'oid': 'InternetGatewayDevice.X_TRUE_EasyMesh.NetworkTopology.Agent.3.SerialNumber', 'value': 'ErrorCode:3519005'}, {'oid': 'InternetGatewayDevice.X_TRUE_EasyMesh.NetworkTopology.Agent.1.Backhaul.MediaType', 'value': ''}, {'oid': 'InternetGatewayDevice.X_TRUE_EasyMesh.NetworkTopology.Agent.2.Backhaul.SignalStrength', 'value': '-58'}, {'oid': 'InternetGatewayDevice.X_TRUE_EasyMesh.NetworkTopology.Agent.4.SerialNumber', 'value': 'ErrorCode:3519005'}, {'oid': 'InternetGatewayDevice.X_TRUE_EasyMesh.NetworkTopology.Agent.4.Backhaul.MediaType', 'value': 'ErrorCode:3519005'}, {'oid': 'InternetGatewayDevice.X_TRUE_EasyMesh.NetworkTopology.Agent.4.Backhaul.SignalStrength', 'value': 'ErrorCode:3519005'}, {'oid': 'InternetGatewayDevice.X_TRUE_EasyMesh.NetworkTopology.Agent.1.Backhaul.PHYRate', 'value': '0'}, {'oid': 'InternetGatewayDevice.X_TRUE_EasyMesh.NetworkTopology.Agent.2.ModelName', 'value': 'ErrorCode:3519005'}, {'oid': 'InternetGatewayDevice.X_TRUE_EasyMesh.NetworkTopology.Agent.4.Backhaul.PHYRate', 'value': 'ErrorCode:3519005'}, {'oid': 'InternetGatewayDevice.X_TRUE_EasyMesh.NetworkTopology.Agent.1.ModelName', 'value': 'ErrorCode:3519005'}, {'oid': 'InternetGatewayDevice.WANDevice.1.X_TRUE_WANPONInterfaceConfig.TransceiverTemperature', 'value': '55'}, {'oid': 'InternetGatewayDevice.X_TRUE_EasyMesh.NetworkTopology.Agent.4.ModelName', 'value': 'ErrorCode:3519005'}, {'oid': 'InternetGatewayDevice.X_TRUE_EasyMesh.NetworkTopology.Agent.3.Backhaul.SignalStrength', 'value': 'ErrorCode:3519005'}, {'oid': 'InternetGatewayDevice.X_TRUE_EasyMesh.NetworkTopology.Agent.2.Backhaul.PHYRate', 'value': '720'}, {'oid': 'InternetGatewayDevice.DeviceInfo.ModelName', 'value': 'T623'}, {'oid': 'InternetGatewayDevice.DeviceInfo.SoftwareVersion', 'value': 'V5R021C10S185'}, {'oid': 'InternetGatewayDevice.X_TRUE_EasyMesh.NetworkTopology.Agent.3.ModelName', 'value': 'ErrorCode:3519005'}]}
2024/01/24 10:40:11|request|GET|172.20.100.49|/backhaul_mesh/GETMediaTypebackhaulmesh|{'Mesh_no': '1', 'DSN': 'HWTC06CE4CAA'}
2024/01/24 10:40:56|request|GET|172.20.100.49|/backhaul_mesh/GETMediaTypebackhaulmesh|{'Mesh_no': '2', 'DSN': 'HWTC06CE4CAA'}
2024/01/24 10:40:58|response|GET|172.20.100.49|/backhaul_mesh/GETMediaTypebackhaulmesh|{'code': 0, 'msg': 'GETMediaTypebackhaulmesh(x)', 'Value': None}
2024/01/24 10:41:06|request|GET|172.20.100.49|/backhaul_mesh/GETMediaTypebackhaulmesh|{'Mesh_no': '3', 'DSN': 'HWTC06CE4CAA'}
2024/01/24 10:41:08|response|GET|172.20.100.49|/backhaul_mesh/GETMediaTypebackhaulmesh|{'code': 0, 'msg': 'GETMediaTypebackhaulmesh(x)', 'Value': None}
2024/01/24 10:41:13|request|GET|172.20.100.49|/backhaul_mesh/GETMediaTypebackhaulmesh|{'Mesh_no': '4', 'DSN': 'HWTC06CE4CAA'}
2024/01/24 10:41:14|response|GET|172.20.100.49|/backhaul_mesh/GETMediaTypebackhaulmesh|{'code': 0, 'msg': 'GETMediaTypebackhaulmesh(x)', 'Value': None}
2024/01/24 10:41:35|request|GET|172.20.100.49|/backhaul_mesh/GETMediaTypebackhaulmesh|{'Mesh_no': '4', 'DSN': 'HWTC06CE4CAA'}
2024/01/24 10:41:37|response|GET|172.20.100.49|/backhaul_mesh/GETMediaTypebackhaulmesh|{'code': 0, 'msg': 'GETMediaTypebackhaulmesh(x)', 'Value': None}
